item_code,name,material_type,brand,finish,substrate,thickness,area_cost,area_handling_cost,area_assembly_cost,source_supplier,source_url,sample_image_url,thumbnail_url
MEGM12IVOS3607,MEGANITE Ivory,solid_surface_sheet,MEGANITE,ivory,Solid Surface,12,214.98,0,0,ForestOne,https://forest.one/media/catalog/product/i/v/ivory-072a-800px.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/ivory-072a.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/ivory-072a.jpg
MEGM12KABS3607,MEGANITE Kauai Beach,solid_surface_sheet,MEGANITE,kauai beach,Solid Surface,12,375.32,0,0,ForestOne,https://forest.one/media/catalog/product/k/b/kbeach.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/kauai-beach-428a.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/kauai-beach-428a.png
MEGM12LGRS3607,MEGANITE Light Grey,solid_surface_sheet,MEGANITE,light grey,Solid Surface,12,285.81,0,0,ForestOne,https://forest.one/media/catalog/product/l/i/light-grey-035a-800px_1.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/light-grey-035a.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/light-grey-035a.jpg
MEGM12LIMS3607,MEGANITE Lime,solid_surface_sheet,MEGANITE,lime,Solid Surface,12,285.81,0,0,ForestOne,https://forest.one/media/catalog/product/l/i/lime-060a-800px.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/lime-060a.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/lime-060a.jpg
MEGM12MOCS3607,MEGANITE Modern Concrete,solid_surface_sheet,MEGANITE,modern concrete,Solid Surface,12,336.5,0,0,ForestOne,https://forest.one/media/catalog/product/m/o/mod_conc.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/modern-concrete-m24.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/modern-concrete-m24.jpg
MEGM12MOBS3607,MEGANITE Mont Blanc,solid_surface_sheet,MEGANITE,mont blanc,Solid Surface,12,375.32,0,0,ForestOne,https://forest.one/media/catalog/product/m/o/mont_blanc.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/mont-blanc-m050.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/mont-blanc-m050.jpg
MEGM12MOBS3612,MEGANITE Mont Blanc,solid_surface_sheet,MEGANITE,mont blanc,Solid Surface,12,397.07,0,0,ForestOne,https://forest.one/media/catalog/product/m/o/mont_blanc.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/mont-blanc-m050.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/mont-blanc-m050.jpg
MEGM12MCCS3607,MEGANITE Mt Carrara Cremo,solid_surface_sheet,MEGANITE,mt carrara cremo,Solid Surface,12,375.32,0,0,ForestOne,https://forest.one/media/catalog/product/m/t/mtcremo2.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/mt-cremo-carrara-m009.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/mt-cremo-carrara-m009.png
MEGM12MCAS3607,MEGANITE Mt Carrara,solid_surface_sheet,MEGANITE,mt carrara,Solid Surface,12,375.32,0,0,ForestOne,https://forest.one/media/catalog/product/m/0/m07-800px.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/mt-carrara-m007.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/mt-carrara-m007.png
MEGM12MCAS3612,MEGANITE Mt Carrara,solid_surface_sheet,MEGANITE,mt carrara,Solid Surface,12,397.07,0,0,ForestOne,https://forest.one/media/catalog/product/m/0/m07-800px.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/mt-carrara-m007.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/mt-carrara-m007.png
MEGM12MCAS3693,MEGANITE Mt Carrara,solid_surface_sheet,MEGANITE,mt carrara,Solid Surface,12,398.97,0,0,ForestOne,https://forest.one/media/catalog/product/m/0/m07-800px.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/mt-carrara-m007.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/mt-carrara-m007.png
MEGM20MCAS3607,MEGANITE Mt Carrara,solid_surface_sheet,MEGANITE,mt carrara,Solid Surface,20,600.01,0,0,ForestOne,https://forest.one/media/catalog/product/m/0/m07-800px.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/mt-carrara-m007.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/mt-carrara-m007.png
MEGM12MJAS3607,MEGANITE Mt Jade,solid_surface_sheet,MEGANITE,mt jade,Solid Surface,12,375.32,0,0,ForestOne,https://forest.one/media/catalog/product/m/t/mtjade2.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/mt-jade-m005.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/mt-jade-m005.png
MEGM12MVAS3607,MEGANITE Mt Vancouver,solid_surface_sheet,MEGANITE,mt vancouver,Solid Surface,12,375.32,0,0,ForestOne,https://forest.one/media/catalog/product/m/t/mt_van.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/mt-vancouver-m002.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/mt-vancouver-m002.jpg
MEGM12PLGS3607,MEGANITE Platinum Granite,solid_surface_sheet,MEGANITE,platinum granite,Solid Surface,12,285.81,0,0,ForestOne,https://forest.one/media/catalog/product/p/l/plat_g.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/platinum-granite-615a.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/platinum-granite-615a.jpg
MEGM20POMS3009,MEGANITE Polar Mist (NEW),solid_surface_sheet,MEGANITE,polar mist,Solid Surface,20,445.04,0,0,ForestOne,https://forest.one/media/catalog/product/p/p/ppolar-mist-290a-800px.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/polar-mist-290a.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/polar-mist-290a.png
MEGM20POMS3012,MEGANITE Polar Mist (NEW),solid_surface_sheet,MEGANITE,polar mist,Solid Surface,20,461.66,0,0,ForestOne,https://forest.one/media/catalog/product/p/p/ppolar-mist-290a-800px.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/polar-mist-290a.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/polar-mist-290a.png
MEGM12POMS3607,MEGANITE Polar Mist,solid_surface_sheet,MEGANITE,polar mist,Solid Surface,12,285.81,0,0,ForestOne,https://forest.one/media/catalog/product/p/p/ppolar-mist-290a-800px.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/polar-mist-290a.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/polar-mist-290a.png
MEGM12RIPS3607,MEGANITE Rice Pudding,solid_surface_sheet,MEGANITE,rice pudding,Solid Surface,12,336.5,0,0,ForestOne,https://forest.one/media/catalog/product/r/i/rice-pudding.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/rice-pudding-905a.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/rice-pudding-905a.jpg
MEGM12SGTR3607,MEGANITE Sage Terrazzo,solid_surface_sheet,MEGANITE,sage terrazzo,Solid Surface,12,375.32,0,0,ForestOne,https://forest.one/media/catalog/product/s/a/sage.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/sage-terrazzo-860a.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/sage-terrazzo-860a.jpg
MEGM12SLTR3607,MEGANITE Salmon Terrazzo,solid_surface_sheet,MEGANITE,salmon terrazzo,Solid Surface,12,375.32,0,0,ForestOne,https://forest.one/media/catalog/product/s/a/salmon-.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/salmon-terrazzo-859a.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/salmon-terrazzo-859a.jpg
MEGM12SASS3607,MEGANITE Sandy Shore,solid_surface_sheet,MEGANITE,sandy shore,Solid Surface,12,285.81,0,0,ForestOne,https://forest.one/media/catalog/product/2/4/246a-800px.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/sandy-shore-246a.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/sandy-shore-246a.jpg
MEGM12SPTR3607,MEGANITE Sapphire Terrazzo,solid_surface_sheet,MEGANITE,sapphire terrazzo,Solid Surface,12,375.32,0,0,ForestOne,https://forest.one/media/catalog/product/s/a/sapphire-terrazzo.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/sapphire-terrazzo-861a.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/sapphire-terrazzo-861a.jpg
MEGM12SHCS3607,MEGANITE Shadow Concrete,solid_surface_sheet,MEGANITE,shadow concrete,Solid Surface,12,375.32,0,0,ForestOne,https://forest.one/media/catalog/product/s/h/shadow_conc.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/shadow-concrete-m021.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/shadow-concrete-m021.jpg
MEGM12SNWF3607,MEGANITE Snow White Flex,solid_surface_sheet,MEGANITE,snow white flex,Solid Surface,12,242.67,0,0,ForestOne,,,
MEGM06SNWS2407,MEGANITE Snow White,solid_surface_sheet,MEGANITE,snow white,Solid Surface,6,181.78,0,0,ForestOne,https://forest.one/media/catalog/product/s/n/snow-white-033a-800px.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/snow-white-033a.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/snow-white-033a.jpg
MEGM06SNWS2409,MEGANITE Snow White,solid_surface_sheet,MEGANITE,snow white,Solid Surface,6,185.43,0,0,ForestOne,https://forest.one/media/catalog/product/s/n/snow-white-033a-800px.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/snow-white-033a.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/snow-white-033a.jpg
MEGM12SNWS3607,MEGANITE Snow White,solid_surface_sheet,MEGANITE,snow white,Solid Surface,12,177.24,0,0,ForestOne,https://forest.one/media/catalog/product/s/n/snow-white-033a-800px.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/snow-white-033a.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/snow-white-033a.jpg
MEGM12SNWS3613,MEGANITE Snow White,solid_surface_sheet,MEGANITE,snow white,Solid Surface,12,205.95,0,0,ForestOne,https://forest.one/media/catalog/product/s/n/snow-white-033a-800px.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/snow-white-033a.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/snow-white-033a.jpg
MEGM19SNWS3007,MEGANITE Snow White,solid_surface_sheet,MEGANITE,snow white,Solid Surface,19,333.91,0,0,ForestOne,https://forest.one/media/catalog/product/s/n/snow-white-033a-800px.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/snow-white-033a.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/snow-white-033a.jpg
MEGM12SOSS3607,MEGANITE Soft Statuario,solid_surface_sheet,MEGANITE,soft statuario,Solid Surface,12,375.32,0,0,ForestOne,https://forest.one/media/catalog/product/s/o/soft_statuario_1.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/soft-statuario-m802.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/soft-statuario-m802.jpg
MEGM12SOSS3612,MEGANITE Soft Statuario,solid_surface_sheet,MEGANITE,soft statuario,Solid Surface,12,397.07,0,0,ForestOne,https://forest.one/media/catalog/product/s/o/soft_statuario_1.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/soft-statuario-m802.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/soft-statuario-m802.jpg
MEGM12SOES3607,MEGANITE Solar Eclipse,solid_surface_sheet,MEGANITE,solar eclipse,Solid Surface,12,375.32,0,0,ForestOne,https://forest.one/media/catalog/product/s/o/solar_eclipse.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/solar-eclipse-933sa.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/solar-eclipse-933sa.jpg
MEGM12STWS3607,MEGANITE Starry White,solid_surface_sheet,MEGANITE,starry white,Solid Surface,12,285.81,0,0,ForestOne,https://forest.one/media/catalog/product/s/t/star_png.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/starry-white-531sa.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/starry-white-531sa.png
MEGM12STCS3607,MEGANITE Storm Cloud,solid_surface_sheet,MEGANITE,storm cloud,Solid Surface,12,336.5,0,0,ForestOne,https://forest.one/media/catalog/product/s/s/sstorm-cloud-m032-800px.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/storm-cloud-m032.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/storm-cloud-m032.png
MEGM12SUNS3607,MEGANITE Sunshine,solid_surface_sheet,MEGANITE,sunshine,Solid Surface,12,285.81,0,0,ForestOne,https://forest.one/media/catalog/product/s/u/sunshine-079a-800px.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/sunshine-079a.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/sunshine-079a.jpg
MEGM12TANS3607,MEGANITE Tangerine,solid_surface_sheet,MEGANITE,tangerine,Solid Surface,12,285.81,0,0,ForestOne,https://forest.one/media/catalog/product/t/a/tangerine-077a-800px.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/tangerine-077a.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/tangerine-077a.jpg
MEGM12TACS3607,MEGANITE Taupe Concrete,solid_surface_sheet,MEGANITE,taupe concrete,Solid Surface,12,375.32,0,0,ForestOne,https://forest.one/media/catalog/product/t/a/taupe.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/taupe-concrete-m022.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/taupe-concrete-m022.jpg
MEGM12URHS3607,MEGANITE Urban Habitat,solid_surface_sheet,MEGANITE,urban habitat,Solid Surface,12,336.5,0,0,ForestOne,https://forest.one/media/catalog/product/u/r/urban-habitat.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/urban-habitat-704sa.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/urban-habitat-704sa.jpg
MEGM12URTR3607,MEGANITE Urban Terrazzo,solid_surface_sheet,MEGANITE,urban terrazzo,Solid Surface,12,375.32,0,0,ForestOne,https://forest.one/media/catalog/product/u/r/urban_.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/urban-terrazzo-tt007s.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/urban-terrazzo-tt007s.jpg
MEGM12VEWS3607,MEGANITE Verano White,solid_surface_sheet,MEGANITE,verano white,Solid Surface,12,336.5,0,0,ForestOne,https://forest.one/media/catalog/product/v/e/verano-white-m040.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/verano-white-m040.png,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/verano-white-m040.png
MEGM12VETR3607,MEGANITE Verde Terrazzo,solid_surface_sheet,MEGANITE,verde terrazzo,Solid Surface,12,375.32,0,0,ForestOne,https://forest.one/media/catalog/product/v/e/verde_terrazzo_0170_copy.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/verde-terrazzo-tt008s.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/verde-terrazzo-tt008s.jpg
MEGM12WHGS3607,MEGANITE White Glow,solid_surface_sheet,MEGANITE,white glow,Solid Surface,12,285.81,0,0,ForestOne,https://forest.one/media/catalog/product/w/h/white-glow-094a-800px.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/white-glow-094a.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/white-glow-094a.jpg
MEGM12WIBS3607,MEGANITE Winter Boulder,solid_surface_sheet,MEGANITE,winter boulder,Solid Surface,12,336.5,0,0,ForestOne,https://forest.one/media/catalog/product/w/i/winter-boulder-.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/winter-boulder-800a.jpg,/data/bower-supplier-catalog/assets/forest-one/finishes/meganite/winter-boulder-800a.jpg
POLY907,3mm White Backing 2400 x 1200,sheet_material,Polytec,Carcass Satin,MDF,3,6.05,0,0,Polytec,https://www.polytec.com.au/colour/carcass/,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg
POLY52504,Compact Laminate Agave Smooth BC 3660x1830 13mm,laminate,Polytec,Agave Smooth,PRC,13,190.71,0,0,Polytec,https://www.polytec.com.au/colour/agave/,/data/bower-supplier-catalog/assets/polytec/colours/agave/showroom/agave.jpg,/data/bower-supplier-catalog/assets/polytec/colours/agave/showroom/agave.jpg
POLY48979,Compact Laminate Alicante Stone Smooth BC 3660x1830 13mm,laminate,Polytec,Alicante Stone Smooth,PRC,13,190.71,0,0,Polytec,https://www.polytec.com.au/colour/alicante-stone/,/data/bower-supplier-catalog/assets/polytec/colours/alicante-stone/showroom/alicante-stone.jpg,/data/bower-supplier-catalog/assets/polytec/colours/alicante-stone/showroom/alicante-stone.jpg
POLY47189,Compact Laminate Angora Oak Woodmatt BC 3660x1830 13mm,laminate,Polytec,Angora Oak Woodmatt,PRC,13,190.71,0,0,Polytec,https://www.polytec.com.au/colour/angora-oak/,/data/bower-supplier-catalog/assets/polytec/colours/angora-oak/showroom/angora-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/angora-oak/showroom/angora-oak.jpg
POLY55428,Compact Laminate Antico Oak Woodmatt BC 3660x1830 5mm,laminate,Polytec,Antico Oak Woodmatt,PRC,5,95.42,0,0,Polytec,https://www.polytec.com.au/colour/antico-oak/,/data/bower-supplier-catalog/assets/polytec/colours/antico-oak/showroom/antico-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/antico-oak/showroom/antico-oak.jpg
POLY47188,Compact Laminate Antico Oak Woodmatt BC 3660x1830 13mm,laminate,Polytec,Antico Oak Woodmatt,PRC,13,190.71,0,0,Polytec,https://www.polytec.com.au/colour/antico-oak/,/data/bower-supplier-catalog/assets/polytec/colours/antico-oak/showroom/antico-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/antico-oak/showroom/antico-oak.jpg
POLY52501,Compact Laminate Aston White Smooth BC 3660x1830 13mm,laminate,Polytec,Aston White Smooth,PRC,13,190.71,0,0,Polytec,https://www.polytec.com.au/colour/aston-white/,/data/bower-supplier-catalog/assets/polytec/colours/aston-white/showroom/aston-white.jpg,/data/bower-supplier-catalog/assets/polytec/colours/aston-white/showroom/aston-white.jpg
POLY51876,Compact Laminate Athena Stone Smooth BC 2730x1830 5mm,laminate,Polytec,Athena Stone Smooth,PRC,5,95.42,0,0,Polytec,https://www.polytec.com.au/colour/athena-stone/,/data/bower-supplier-catalog/assets/polytec/colours/athena-stone/showroom/athena-stone.jpg,/data/bower-supplier-catalog/assets/polytec/colours/athena-stone/showroom/athena-stone.jpg
POLY47647,Compact Laminate Athena Stone Smooth BC 3660x1830 13mm,laminate,Polytec,Athena Stone Smooth,PRC,13,190.71,0,0,Polytec,https://www.polytec.com.au/colour/athena-stone/,/data/bower-supplier-catalog/assets/polytec/colours/athena-stone/showroom/athena-stone.jpg,/data/bower-supplier-catalog/assets/polytec/colours/athena-stone/showroom/athena-stone.jpg
